,Configuration,Phase,Inverse temperature
152,"[[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1 -1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1 -1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1 -1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [-1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [-1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]]",0,0.5367928140976976
726,"[[-1 -1 -1  1  1  1  1  1  1 -1  1 -1 -1 -1  1 -1]
 [ 1 -1 -1 -1  1  1  1  1 -1 -1  1  1  1 -1 -1  1]
 [-1 -1 -1 -1  1  1  1  1 -1 -1 -1 -1 -1  1 -1  1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1  1  1  1  1  1]
 [-1 -1 -1  1  1 -1  1 -1 -1 -1 -1  1  1  1  1 -1]
 [-1 -1 -1  1  1 -1 -1 -1 -1 -1 -1 -1  1  1  1 -1]
 [ 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1  1]
 [ 1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1  1  1  1]
 [ 1 -1 -1  1  1  1 -1  1 -1 -1 -1 -1 -1 -1  1  1]
 [-1  1 -1  1 -1  1  1  1 -1 -1 -1 -1 -1 -1  1  1]
 [ 1  1 -1 -1 -1  1  1 -1 -1  1  1  1 -1 -1 -1 -1]
 [-1 -1 -1 -1  1  1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1  1  1 -1  1  1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1  1 -1 -1  1  1  1  1 -1 -1 -1 -1  1 -1 -1 -1]
 [-1  1  1 -1 -1  1  1  1  1  1  1 -1 -1 -1 -1 -1]
 [-1 -1 -1  1  1  1  1  1 -1 -1 -1 -1 -1 -1 -1 -1]]",1,0.32050124951363235
501,"[[-1 -1 -1 -1 -1 -1 -1  1 -1 -1  1 -1 -1 -1  1  1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1  1  1 -1 -1  1 -1 -1]
 [-1 -1  1 -1 -1  1  1 -1  1  1 -1 -1 -1 -1 -1 -1]
 [-1 -1  1  1 -1  1  1 -1 -1  1 -1 -1 -1  1 -1 -1]
 [-1  1  1  1  1 -1 -1 -1 -1  1  1 -1 -1 -1 -1 -1]
 [-1 -1  1  1  1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1 -1]
 [-1 -1  1  1  1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1]
 [ 1  1  1 -1  1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1]
 [ 1  1 -1 -1 -1 -1 -1  1  1 -1 -1 -1  1  1  1  1]
 [ 1 -1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1 -1 -1  1]
 [ 1  1  1 -1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1  1]
 [-1 -1  1 -1 -1  1 -1 -1 -1  1  1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1  1 -1 -1  1 -1  1  1  1  1  1  1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1]]",1,0.38061756271376984
798,"[[ 1 -1 -1  1 -1 -1 -1 -1  1  1 -1 -1 -1 -1  1  1]
 [ 1  1 -1 -1 -1  1 -1 -1  1  1 -1 -1 -1 -1  1  1]
 [ 1  1  1 -1 -1  1 -1  1  1 -1  1  1  1  1  1  1]
 [ 1  1  1 -1 -1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1 -1 -1  1  1 -1  1 -1 -1  1  1  1  1 -1  1]
 [ 1 -1 -1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1 -1 -1 -1  1 -1  1  1  1  1  1  1  1 -1  1]
 [ 1  1  1 -1  1  1 -1 -1 -1  1  1  1  1  1  1  1]
 [-1  1  1  1  1  1  1  1 -1 -1 -1 -1 -1 -1  1  1]
 [-1 -1  1  1  1  1 -1 -1 -1 -1 -1 -1  1 -1 -1 -1]
 [ 1  1  1  1  1  1 -1 -1 -1 -1 -1  1  1 -1 -1 -1]
 [-1  1  1  1  1 -1 -1 -1 -1 -1  1  1  1 -1 -1 -1]
 [ 1  1  1  1  1 -1 -1  1  1  1  1 -1 -1  1  1  1]
 [-1 -1  1 -1 -1 -1 -1 -1  1  1  1  1  1  1  1  1]
 [ 1 -1  1 -1 -1 -1 -1 -1  1  1 -1 -1 -1  1 -1 -1]
 [ 1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1  1 -1 -1  1  1]]",1,0.30508176878696586
227,"[[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1 -1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1 -1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1 -1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1 -1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]]",0,0.49329513743116093
393,"[[ 1 -1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1  1  1  1]
 [ 1 -1 -1  1 -1 -1 -1 -1 -1  1  1  1  1  1  1  1]
 [ 1  1 -1 -1 -1 -1 -1 -1  1  1  1  1  1 -1 -1  1]
 [-1  1 -1  1  1  1  1  1  1  1  1  1  1 -1  1 -1]
 [ 1  1  1  1  1 -1  1  1  1 -1  1  1  1  1  1  1]
 [ 1  1  1  1 -1 -1 -1  1  1 -1  1  1  1  1  1  1]
 [-1  1 -1  1 -1 -1 -1 -1 -1 -1  1  1  1  1  1 -1]
 [-1 -1 -1  1 -1  1 -1 -1  1 -1  1  1  1  1  1 -1]
 [-1 -1 -1 -1 -1 -1 -1  1  1  1  1  1  1  1  1  1]
 [-1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1  1  1  1  1]
 [-1 -1 -1 -1 -1 -1 -1  1  1  1  1  1  1  1  1 -1]
 [ 1  1  1 -1 -1 -1  1 -1  1  1  1  1  1  1 -1 -1]
 [-1 -1 -1 -1 -1  1  1  1  1  1  1  1  1  1 -1 -1]
 [ 1 -1 -1 -1 -1  1 -1 -1  1  1  1  1  1  1  1  1]
 [ 1 -1 -1 -1 -1 -1 -1  1 -1  1  1  1  1  1  1  1]
 [-1 -1  1 -1 -1 -1 -1 -1 -1  1  1  1  1  1  1  1]]",1,0.4182764288930071
411,"[[-1 -1  1 -1 -1 -1 -1 -1  1  1  1  1  1  1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1  1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1  1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1  1  1  1  1  1  1  1  1 -1 -1  1  1 -1]
 [-1 -1 -1  1  1  1  1  1  1  1  1 -1 -1  1  1 -1]
 [ 1  1  1  1  1  1  1  1  1  1  1 -1 -1  1  1  1]
 [ 1  1  1  1 -1  1  1  1  1  1  1 -1 -1 -1  1  1]
 [ 1  1  1 -1  1  1  1  1  1  1  1 -1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1 -1 -1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1 -1 -1  1]
 [ 1  1  1  1  1  1 -1  1  1  1  1  1  1  1  1  1]
 [ 1 -1  1  1  1  1  1  1  1  1  1  1  1 -1 -1 -1]
 [ 1 -1  1  1  1  1  1  1  1  1  1 -1 -1  1 -1 -1]
 [-1 -1  1  1  1 -1 -1  1  1  1  1  1  1  1  1 -1]]",1,0.4114908431699731
24,"[[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]]",0,0.6318852958156381
106,"[[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1 -1 -1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]]",0,0.5674836821807283
150,"[[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1 -1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1 -1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1 -1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1 -1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1 -1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [-1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]]",0,0.5380580079058837
167,"[[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1 -1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1 -1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1 -1 -1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1 -1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1 -1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1 -1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]]",0,0.5274902292172811
400,"[[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1  1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1  1  1  1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1  1  1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1  1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1 -1]
 [-1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1  1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1  1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1  1 -1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1  1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1  1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1 -1  1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]]",1,0.4156111668842687
533,"[[ 1  1  1  1  1  1  1  1  1 -1 -1 -1  1  1  1  1]
 [ 1  1  1 -1  1  1  1  1 -1  1  1 -1 -1 -1  1  1]
 [-1  1  1 -1 -1 -1 -1  1  1  1  1  1  1 -1 -1  1]
 [-1  1  1  1 -1 -1  1  1  1  1 -1 -1 -1 -1  1  1]
 [ 1  1  1  1  1 -1  1  1  1 -1 -1 -1  1 -1  1  1]
 [ 1  1  1  1  1 -1 -1  1 -1 -1 -1 -1 -1 -1 -1  1]
 [ 1  1  1  1  1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1  1]
 [-1 -1 -1 -1  1  1 -1  1  1  1  1  1  1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1  1  1  1  1]
 [-1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1  1  1  1  1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1  1  1  1  1]
 [ 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1]
 [ 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1  1]
 [ 1  1  1  1  1 -1 -1 -1 -1 -1 -1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [-1  1  1  1  1  1  1  1  1  1  1 -1  1  1  1  1]]",1,0.3707278143298596
575,"[[ 1  1  1  1 -1 -1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1 -1 -1  1  1  1  1  1  1  1  1  1  1]
 [-1  1  1 -1 -1  1  1  1  1  1  1  1  1  1  1  1]
 [-1  1  1 -1 -1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1 -1  1  1 -1 -1  1  1  1  1  1  1  1  1]
 [ 1  1 -1 -1 -1  1  1 -1  1  1  1  1  1  1  1  1]
 [ 1 -1 -1 -1  1  1 -1 -1 -1  1  1  1 -1  1  1  1]
 [ 1 -1  1 -1 -1  1 -1 -1 -1  1  1  1 -1 -1 -1 -1]
 [ 1  1  1 -1  1  1  1  1  1 -1 -1  1 -1 -1  1  1]
 [ 1  1  1 -1  1  1 -1 -1 -1 -1 -1 -1 -1 -1  1  1]
 [ 1  1  1  1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1  1  1]
 [ 1  1  1  1 -1  1 -1 -1 -1  1 -1 -1 -1  1  1  1]
 [ 1  1  1  1 -1  1 -1 -1 -1  1 -1 -1 -1 -1  1  1]
 [ 1  1  1  1 -1  1  1  1  1 -1 -1 -1 -1  1 -1  1]
 [ 1  1  1 -1 -1  1  1  1  1 -1 -1 -1 -1  1  1  1]
 [ 1  1  1  1 -1  1  1  1  1  1  1  1  1  1  1  1]]",1,0.35850174090958037
132,"[[-1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1 -1 -1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1 -1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1 -1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]]",0,0.5497189484475085
795,"[[ 1  1  1 -1  1  1  1 -1  1 -1 -1 -1 -1  1  1  1]
 [-1 -1  1  1  1  1  1  1  1 -1 -1  1  1  1  1 -1]
 [ 1  1  1  1 -1 -1 -1 -1 -1 -1 -1  1 -1  1  1  1]
 [ 1 -1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1  1  1  1  1]
 [-1 -1 -1  1  1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1  1  1  1  1  1 -1 -1 -1 -1 -1 -1  1]
 [-1  1  1  1  1 -1  1  1  1  1 -1 -1 -1 -1 -1 -1]
 [-1 -1  1  1 -1 -1  1  1  1 -1 -1  1  1 -1 -1 -1]
 [-1 -1 -1  1  1  1  1 -1 -1  1  1  1  1  1  1  1]
 [-1 -1 -1  1  1  1 -1 -1 -1  1  1  1  1 -1  1 -1]
 [ 1 -1  1  1  1 -1 -1 -1 -1  1  1  1  1 -1 -1  1]
 [ 1 -1  1 -1  1 -1 -1 -1  1  1  1  1  1 -1  1 -1]
 [ 1 -1 -1 -1 -1 -1 -1  1  1  1  1 -1  1  1  1  1]
 [ 1 -1 -1 -1  1  1 -1  1  1  1  1 -1 -1 -1 -1 -1]
 [ 1 -1  1  1  1  1  1  1  1  1  1 -1 -1 -1  1  1]
 [-1  1  1  1  1  1  1  1  1 -1  1  1 -1 -1 -1  1]]",1,0.3056945655999878
712,"[[ 1  1  1  1  1  1 -1 -1 -1  1  1  1  1 -1 -1 -1]
 [ 1 -1  1  1  1  1 -1  1 -1 -1  1  1 -1 -1 -1  1]
 [-1 -1  1  1  1  1  1  1  1  1 -1 -1 -1 -1 -1  1]
 [-1 -1  1 -1  1  1  1  1  1  1 -1 -1 -1  1 -1 -1]
 [ 1 -1  1  1  1  1 -1  1  1 -1 -1  1 -1 -1 -1 -1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1 -1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1 -1  1]
 [-1  1  1  1  1  1 -1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1 -1  1 -1 -1  1  1  1]
 [ 1  1  1  1 -1  1  1  1 -1 -1 -1 -1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1 -1  1  1  1  1  1  1]
 [ 1  1  1  1  1 -1 -1 -1  1 -1 -1  1  1  1  1  1]
 [ 1  1  1  1 -1 -1 -1 -1  1  1  1  1 -1  1  1  1]
 [-1  1 -1 -1 -1 -1 -1 -1  1  1  1  1  1 -1 -1 -1]
 [ 1  1  1  1 -1  1 -1 -1  1 -1  1  1  1  1 -1 -1]]",1,0.323682280927052
184,"[[ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1 -1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1 -1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]]",0,0.5173295693668378
530,"[[-1 -1 -1  1  1  1 -1  1  1  1  1 -1 -1  1 -1 -1]
 [-1 -1 -1  1 -1 -1 -1  1 -1  1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1  1  1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1  1  1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1  1]
 [-1 -1 -1 -1 -1 -1  1  1  1 -1 -1 -1 -1 -1 -1  1]
 [-1 -1 -1 -1 -1 -1  1  1  1  1  1 -1 -1 -1  1  1]
 [-1 -1 -1 -1 -1 -1  1 -1  1 -1  1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1 -1  1 -1  1 -1 -1 -1 -1 -1  1 -1]
 [-1  1  1 -1  1  1  1  1  1  1 -1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1  1 -1  1  1  1  1 -1 -1 -1 -1 -1]
 [-1 -1 -1 -1 -1  1  1  1  1  1  1  1  1 -1 -1  1]
 [-1 -1 -1 -1 -1  1  1  1  1  1  1  1 -1 -1  1 -1]
 [-1 -1 -1 -1  1  1  1  1  1  1  1  1 -1  1 -1 -1]]",1,0.37163309255477983
289,"[[ 1  1  1  1  1  1  1  1  1  1  1  1  1 -1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1 -1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1 -1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 -1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1 -1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1 -1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1 -1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1 -1  1  1  1  1]
 [ 1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1]]",0,0.46232539838677944
